Sakharov S.S.,180,8.23271
Muratov P.K.,294,5.11335
Filimonov A.F.,193,2.49063
Polikarpov Z.Y.,297,8.96064
Molchanov D.Y.,164,8.84362
Rybakov J.T.,162,8.24192
Kurochkin E.N.,237,6.98161
Sharov Z.D.,253,1.3304
Fadeev A.I.,164,3.73273
Kochetkov M.S.,217,7.88781
Ermilov A.J.,288,4.17758
Pugachev F.J.,268,4.57427
IAkovlev Z.F.,111,2.74176
Suvorov B.G.,195,3.27392
Laptev K.Y.,208,9.05824
Mikheev E.L.,152,5.41397
Mukhin F.I.,167,3.75484
Boldyrev P.T.,256,8.59881
Ilin A.S.,116,8.23496
Shestakov K.P.,189,7.30256
Dubov J.P.,251,7.34768
Sidorov F.J.,123,4.25774
Nikonov Z.N.,190,6.50951
Poliakov L.A.,116,0.362629
Fedoseev J.Y.,209,9.27762
Golikov Y.P.,237,7.64096
Belikov D.P.,271,7.2146
Bulgakov L.G.,227,2.94497
Demin M.Y.,163,9.33679
Pankov G.Z.,234,9.66277
Levin E.N.,157,7.00302
Ovchinnikov Z.J.,141,4.20367
Latyshev B.Y.,238,9.21756
Andrianov Z.Y.,187,9.23457
Ezhov L.Y.,279,8.86999
Leontev S.G.,168,2.94642
Somov A.J.,291,4.17586
Gorbunov I.N.,150,6.48706
Zotov S.T.,178,8.5415
Shcherbakov P.M.,133,6.42227
Losev Y.N.,222,6.4838
Ezhov G.E.,279,2.10446
Afanasev Z.D.,129,1.57321
Kornilov B.N.,196,6.86316
Voronov Y.J.,157,4.19515
Guliaev S.K.,215,5.18359
TSarev B.K.,235,4.88501
Malakhov F.I.,278,3.84696
Martynov M.A.,132,0.179377
Zavialov K.F.,213,2.9397
KHaritonov P.P.,155,7.39426
Kuznetsov L.B.,100,0.715648
Kozlovskii S.A.,254,0.512377
Rybakov D.K.,162,4.77166
Rogov P.L.,229,5.34423
Snegirev A.B.,295,0.99359
Sakharov Y.T.,180,8.60268
Petrovskii L.A.,216,0.157961
IAshin K.J.,253,4.35666
Gavrilov F.D.,128,1.35384
Shcherbakov I.L.,133,5.43886
Fedorov B.B.,103,0.876875
Gorbachev P.A.,197,0.407693
Levin E.P.,156,7.17175
Kalmykov L.Z.,219,9.79477
Kudriashov B.N.,186,6.71681
Naumov Z.K.,140,5.02377
Rogov J.K.,229,4.83186
Markin Y.N.,202,7.0315
Chernov T.D.,131,1.56461
Davydov M.E.,121,1.99956
Minaev N.M.,263,6.41526
Tretiakov D.L.,206,5.32824
Zaitsev D.E.,110,2.30959
Kochetov P.S.,249,7.85308
Tretiakov N.Z.,206,9.93092
Rusanov Y.T.,275,8.63378
Vysotskii S.I.,250,3.58071
Koltsov B.Y.,241,9.15005
Egorov K.L.,106,5.36986
Gorokhov D.L.,260,5.83297
Fedoseev K.P.,209,7.37666
Trifonov Z.A.,205,0.212661
Filimonov J.Y.,193,8.96235
Kriuchkov A.Y.,226,9.03354
Sevastianov N.M.,238,6.14212
Basov B.S.,255,7.69643
Markov I.G.,125,3.38619
Lapshin D.T.,208,8.30433
Isakov B.M.,223,6.42238
Kuzmin B.E.,113,1.80139
Emelianov M.B.,144,1.09668
Diakov E.A.,249,0.0201961
Goriachev Z.L.,231,5.67889
Fedotov K.M.,133,6.07413
Kalinin S.M.,134,6.02636
Vdovin K.Z.,280,9.80559
Muravev F.L.,173,5.38592
Vlasov B.Z.,126,9.5605
Vinokurov G.E.,222,1.81987
Markin N.P.,202,7.63011
Emelianov Y.N.,144,6.87944
Kirillov F.J.,147,4.65708
Grishin D.M.,145,6.29188
Maslov P.D.,135,1.64737
Konstantinov P.Y.,180,8.97337
Golikov L.D.,237,1.22602
Smirnov L.E.,100,2.09307
Artamonov S.N.,207,6.84949
Demin Z.M.,163,6.30434
Litvinov N.P.,165,7.38635
Kazantsev F.L.,287,5.72463
Shcherbakov I.T.,133,8.68724
Guliaev M.B.,215,1.08085
Shcheglov L.F.,261,2.91571
Kruglov J.T.,205,8.52648
Dmitriev J.A.,114,0.167374
Bykov G.I.,135,3.61278
Burov A.F.,244,2.72025
Astafev Y.G.,252,3.33477
Izmailov P.T.,266,8.81314
Kozyrev F.M.,225,6.15566
Mitrofanov S.M.,157,6.36542
Babushkin I.N.,281,6.78951
Artamonov D.Z.,207,9.8362
Paramonov N.T.,288,8.70789
Nekrasov G.F.,171,2.77391
Maiorov B.A.,160,0.0786757
Gerasimov E.D.,122,1.48053
Kartashov G.Y.,275,9.20359
Sukhanov K.A.,217,0.207082
Fokin A.K.,179,4.94501
Andrianov B.L.,187,5.8666
Paramonov Z.F.,288,2.90032
Panfilov L.D.,217,1.5997
KHomiakov M.G.,242,3.14589
Loginov G.K.,159,4.97279
Spiridonov S.E.,182,2.19254
Minaev A.S.,263,8.18824
Selivanov Z.N.,190,6.74889
Rubtsov T.Y.,247,9.3463
Odintsov G.D.,233,1.71708
Nefedov Y.P.,195,7.56293
Antonov A.I.,119,4.00159
Anikin J.I.,232,4.09806
Kozhevnikov M.K.,191,5.05256
Odintsov T.Z.,233,9.42309
Sorokin I.N.,117,6.47101
Suvorov S.T.,195,8.31873
IAkovlev F.D.,111,1.69363
Gushchin K.I.,285,3.7284
Savin G.I.,160,4.03753
Evdokimov T.D.,169,1.2107
Pimenov T.D.,231,1.36879
Sizov K.B.,279,0.978615
Shchukin P.Y.,221,9.08925
Pokrovskii G.L.,201,5.52742
Glebov Y.Z.,248,9.60843
IAshin Y.Z.,253,9.4603
Kartashov Y.J.,275,4.43515
Filatov D.P.,138,7.43758
Ilinskii G.D.,248,1.75659
Zavialov G.K.,212,5.09026
Sevastianov E.F.,238,2.90062
Lebedev B.Y.,105,9.17938
Rusanov S.Y.,275,8.95425
Rusakov I.M.,226,5.94553
Suvorov N.D.,195,1.24165
Chernykh T.G.,228,3.18577
Anokhin G.Z.,280,9.52994
Gubanov Z.S.,257,8.19325
Konovalov I.T.,136,8.33617
Bezrukov M.T.,294,8.44337
Rudnev S.E.,264,2.26611
Sharov M.Z.,253,9.77841
Vinokurov L.M.,222,6.07338
Sharov L.F.,253,2.88076
Orekhov N.K.,234,5.11799
Konovalov S.F.,136,2.65715
Isaev T.Y.,134,9.06927
Veshniakov P.J.,276,4.21806
Lebedev G.S.,105,8.14652
Ezhov T.I.,279,3.92332
Meshkov Y.F.,253,2.79552
Eremin J.B.,151,0.664801
Shubin G.L.,221,5.38161
Kurochkin T.K.,237,4.7474
Fedosov Z.F.,300,2.81477
Ilin S.M.,116,6.36799
Makarov N.M.,109,6.44175
Kasianov M.S.,267,7.66139
Ignatev K.K.,172,5.2454
Kolosov Z.N.,206,6.66079
Basov S.Y.,255,9.23183
Sokolov Y.L.,102,5.58274
Ponomarev Y.Z.,138,9.64784
Golovanov D.T.,224,8.74025
Sinitsyn P.P.,228,7.2393
Dubov B.A.,251,0.312411
Postnikov B.P.,283,7.18255
Glushkov P.M.,292,6.35457
Kazakov D.I.,128,4.07383
Nikiforov Y.I.,144,3.78251
Riabinin F.A.,297,0.0119478
Gurov B.I.,290,3.68373
Isaev F.A.,134,0.422359
Arkhipov T.A.,146,0.0630096
Zavialov Y.D.,213,1.18923
Kasianov P.N.,267,6.65083
Sevastianov A.L.,238,5.42043
Chistiakov B.F.,182,2.56889
Salnikov K.K.,239,5.13555
Sukhov G.S.,276,8.13726
Meshkov F.D.,253,1.41969
Rudnev B.F.,263,2.56057
Kopylov L.N.,197,6.9726
IAshin T.N.,254,6.84311
Evseev E.Y.,230,9.25492
Gromov P.G.,147,2.97461
Gorbachev J.N.,197,6.75274
Kudriavtsev G.F.,139,2.62658
Kruglov K.D.,206,1.71549
Aleksandrov E.B.,114,1.14592
Anokhin Z.T.,280,8.27881
Filatov E.Z.,138,9.60611
Baranov Z.L.,120,5.67506
Zolotov B.M.,220,6.21323
Molchanov L.J.,164,4.32821
Lazarev J.K.,137,4.74334
Kozin D.E.,277,2.19355
Pakhomov N.B.,192,0.981795
Petrov B.A.,102,0.12146
Poliakov D.A.,116,0.586313
Lazarev J.J.,136,4.37513
Arkhipov F.E.,146,2.30262
Kononov A.P.,229,7.4461
Meshkov N.A.,253,0.289119
Sazonov Y.E.,194,1.93361
Gushchin S.L.,285,5.33453
Dobrynin P.G.,292,3.1984
Oleinikov L.Z.,256,9.47202
Efimov M.K.,132,4.86514
Lykov T.E.,281,2.33311
Belkin F.L.,272,5.70949
Leonov Y.G.,142,3.46579
Sviridov Z.I.,213,4.00416
Molchanov S.P.,164,7.63042
Fedorov J.Z.,103,9.70312
Potapov A.I.,140,3.71487
Kalmykov M.Y.,219,8.96183
KHokhlov D.T.,163,8.3337
Rusanov J.G.,276,3.37392
Volkov L.Z.,104,9.6094
Bulgakov K.D.,227,1.19778
Minin B.N.,289,6.86162
Demin G.P.,163,7.64555
Potapov T.M.,140,6.22274
Titov L.K.,124,4.96641
Dolgov A.T.,245,8.27438
Ershov P.L.,165,5.76389
Kazantsev I.Z.,287,9.61248
Bespalov N.E.,272,1.86798
Gorbachev K.K.,197,5.17997
Utkin Z.A.,210,0.0783787
Astakhov P.I.,275,4.04849
Panin G.G.,187,2.97645
Efimov K.I.,132,3.65886
Goncharov J.D.,143,1.4513
Sharov E.A.,253,0.0437116
Biriukov J.T.,149,8.74989
Baranov Y.B.,120,0.816161
Ermolaev P.Z.,204,9.76858
Markov A.K.,125,4.91566
Iudin P.Y.,153,8.87661
Zuev Y.B.,175,0.816837
Pokrovskii T.L.,201,5.74382
Dobrynin M.I.,291,3.63338
Markin M.Y.,202,9.12455
IAshin M.J.,254,4.17798
Osipov Y.Y.,123,8.84792
Titov N.A.,124,0.281925
Rudnev T.B.,264,0.698453
Moiseev Y.L.,148,5.68694
Shaposhnikov A.M.,244,6.16004
Tarasov E.S.,119,8.09518
Anikin L.M.,232,6.27496
Ershov G.G.,165,3.21854
Davydov I.A.,121,0.136784
Shcherbakov Y.Y.,133,9.28795
Nosov F.J.,182,4.49443
Vasilev S.Z.,101,9.89773
Minaev D.P.,263,7.46668
Berezin F.F.,203,2.39473
Kochetov S.A.,250,0.469038
Malinin G.J.,265,4.66758
Ermolaev S.Y.,204,8.84462
Krasnov D.Y.,160,9.22836
Belov B.A.,118,0.501574
Andreev Z.M.,108,6.45511
Shishkin B.Y.,180,9.35577
Somov F.S.,291,8.13854
Zykov J.M.,262,6.11818
Berezin S.D.,203,1.37904
Litvinov P.Y.,165,9.37764
Zavialov A.F.,213,2.6419
Korchagin F.Y.,255,8.96973
Kozlov J.F.,107,2.81045
Savelev L.M.,130,6.05533
Zuev E.Y.,176,9.31406
Vdovin D.I.,280,4.0758
Shchukin E.I.,221,3.54565
Gorokhov D.E.,260,2.11471
Molchanov E.A.,164,0.56471
Pimenov B.S.,231,8.12429
Gribov K.L.,299,5.60117
Kochergin Y.S.,286,8.09315
Gorokhov D.D.,260,1.34661
Lukin F.L.,198,5.80091
Isakov L.G.,223,3.33379
Ershov B.N.,165,6.77692
Ignatev Z.A.,172,0.484437
Shcheglov E.L.,261,5.67595
Korolev L.P.,115,7.57621
Kulagin G.I.,273,3.6986
Anikin E.T.,232,8.55558
Filippov I.E.,120,1.91255
Druzhinin J.A.,244,0.528668
Matveev L.L.,124,5.3359
Kulagin A.I.,273,3.59359
Petrov P.G.,102,3.16075
Sakharov F.Y.,180,9.34068
Nosov T.B.,182,0.673314
Nikolskii M.Y.,201,9.24008
Kozlov S.E.,106,2.17218
Lapin S.D.,222,1.45472
Utkin Z.G.,210,3.15318
Laptev L.N.,208,6.78204
Poliakov L.A.,116,0.397315
Belousov S.Z.,154,9.43266
Levin K.J.,156,4.30927
Samoilov L.J.,179,4.54683
Volkov T.Z.,104,9.969
Uvarov Y.P.,294,7.40158
Starikov T.K.,260,5.171
Losev Y.Y.,222,8.91819
Fedotov S.T.,133,8.29195
Filimonov F.P.,193,7.17776
Suvorov N.D.,195,1.28084
Troshin P.E.,259,2.27692
Rogov T.P.,229,7.17562
Romanov A.Y.,112,9.08013
Cherepanov Z.M.,266,6.43324
Mukhin G.D.,167,1.38582
Ivanov D.K.,100,5.16297
Bogdanov I.N.,122,6.88066
Shcheglov G.M.,261,6.18673
Troitskii A.F.,264,2.90221
Trifonov P.G.,205,3.15863
Firsov P.P.,187,7.52537
Ermilov Y.Z.,288,9.50252
Bocharov Y.F.,201,2.54107
Zviagintsev S.N.,300,6.58235
Utkin Z.F.,210,2.81561
Bespalov E.L.,272,5.84092
Oleinikov T.G.,256,3.29864
Kalugin A.P.,285,7.28031
Ignatov A.Y.,164,9.32112
Koshelev A.G.,227,3.4027
Platonov Y.K.,170,4.93918
Shuvalov F.G.,235,3.22826
Markov P.J.,124,4.63714
Medvedev M.M.,119,6.45215
Bykov D.S.,135,7.83293
Sevastianov S.J.,238,4.4166
Panfilov Z.S.,217,7.86761
Vinokurov B.D.,222,1.24237
Rozhkov A.D.,207,1.74613
Stepanov P.A.,107,0.295615
Trifonov T.K.,205,4.90184
Nosov K.I.,182,3.99525
Subbotin S.E.,220,2.11156
Gorbachev Y.T.,197,8.81462
Riabov P.K.,166,4.96841
Borodin I.Z.,170,9.60787
Matveev Z.S.,124,7.95649
Troitskii K.D.,264,1.51165
Tikhonov M.P.,128,7.31231
Kasianov S.D.,267,1.36475
Ezhov P.Y.,279,9.0192
Kasianov L.A.,267,0.554037
Kozlov D.S.,107,8.05827
Makeev L.K.,214,5.10503
Vasilev A.A.,101,0.178224
KHromov L.Z.,274,9.63864
Zolotarev N.E.,213,1.76845
Vasilev F.E.,101,1.88173
Kalinin M.M.,134,6.10387
Rudakov S.P.,233,7.44826
Voloshin G.M.,277,5.94236
Vinogradov G.N.,117,6.88706
Maltsev B.G.,159,3.50174
Osipov I.Z.,123,9.74919
Grigorev J.T.,111,8.75535
Trifonov B.N.,205,6.78442
Zimin L.E.,192,2.32793
Cherkasov L.D.,181,1.29331
Rogov N.G.,229,3.11915
Pankov G.L.,234,5.75976
Bezrukov J.P.,294,7.07898
Lobanov M.K.,168,4.77558
Anokhin G.G.,280,3.50475
Chernov J.Y.,131,9.39144
Rodin E.S.,200,8.15606
Kuzmin Y.Y.,113,9.04258
Medvedev T.I.,118,3.72378
Beliaev L.J.,122,4.58487
Erofeev S.L.,239,5.74691
Shishkin T.S.,180,7.79083
Leonov A.E.,142,2.0609
Ushakov P.J.,165,4.21171
KHokhlov M.N.,163,7.00647
Ushakov S.L.,166,5.56829
Kochetkov M.L.,217,5.56399
Nekrasov I.B.,171,0.983626
Ilin E.T.,116,8.28915
Bogomolov L.T.,174,8.69402
Tkachev A.D.,211,1.24149
Gromov L.G.,146,3.32829
Lapin T.Y.,222,9.05594
Leonov G.F.,142,2.7458
Bezrukov T.J.,294,4.63211
Meshcheriakov E.E.,214,2.3367
Markelov F.D.,283,1.38884
Sviridov E.I.,213,3.79203
Kochetkov F.Y.,217,9.02196
Zubov E.T.,211,8.36927
Chizhov E.M.,268,5.89293
Pavlov F.D.,106,1.27689
Ermakov B.P.,142,7.25483
Denisov E.I.,127,3.61474
Sharov G.G.,253,3.52599
Malakhov D.K.,278,4.73923
Dobrynin E.Y.,292,9.09512
Moiseev D.Y.,148,8.83958
Kasatkin N.I.,258,3.54227
Abramov K.Y.,131,9.28274
Grigorev K.E.,111,1.91351
Markin A.D.,202,1.43218
Popov B.M.,101,6.19497
Larin Y.B.,176,0.640288
Glebov D.A.,248,0.175523
Chernov A.D.,131,1.27541
Golikov L.J.,237,4.61074
Muravev F.A.,173,0.0693885
Anokhin M.K.,280,5.25691
Dementev F.S.,166,8.04
Nechaev T.P.,185,7.247
Kondratev A.G.,149,3.08856
Voronin Y.I.,137,4.01531
Markov L.N.,125,6.80498
Denisov D.I.,127,3.69873
Liubimov J.M.,196,6.005
Astakhov M.E.,275,1.96209
Mikheev N.P.,152,7.26536
Iudin Y.Y.,153,8.87428
Cherkasov A.K.,181,4.77621
Fetisov I.L.,261,5.45968
Poliakov B.Y.,116,9.23705
Shapovalov N.P.,201,7.28779
Kulakov M.S.,214,8.1882
Morgunov Y.Z.,296,9.46345
Karpov E.K.,126,5.23491
Antipov G.B.,212,0.870752
Shirokov K.I.,193,3.75512
Arkhipov E.M.,146,6.28296
Lukianov S.K.,152,5.25292
Pugachev L.F.,268,2.84458
Laptev Y.B.,208,0.829868
Zviagintsev P.A.,299,0.315825
Kostin S.K.,193,5.16095
Alekseev A.K.,105,5.21026
Kruglov Y.B.,205,1.15881
Kasianov M.I.,267,3.66559
Bogdanov P.D.,123,1.63161
Meshcheriakov F.Z.,214,9.62138
Kondratov N.L.,269,5.50497
Astakhov E.D.,275,1.73344
Latyshev I.A.,238,0.364453
Fokin L.Z.,179,9.84677
Rumiantsev J.F.,148,2.69337
Berezin P.T.,203,8.42562
Kondratov Y.S.,269,8.19913
Shevtsov F.T.,247,8.47016
Zolotarev S.G.,213,3.25096
Baranov Y.Z.,120,9.86654
ZHukov N.F.,120,2.58021
Markin L.F.,202,2.78964
Karpov L.K.,126,5.16857
Antipov S.Z.,212,9.78565
Eremeev P.J.,274,4.35062
Lavrentev B.G.,230,3.39721
Merkulov N.P.,242,7.53947
Solovev L.F.,110,2.612
Pakhomov Z.J.,192,4.13523
Pimenov B.K.,230,5.26392
Serov B.F.,177,2.42567
Golovin T.E.,188,2.088
KHaritonov G.F.,155,2.41651
ZHukov J.D.,119,1.50512
Gorokhov N.N.,260,6.75114
Alekhin M.S.,266,7.7996
KHokhlov S.K.,163,5.24765
Gusev P.S.,115,7.8978
Kochergin T.K.,286,4.98256
Minin E.N.,289,6.61942
Orekhov F.B.,235,0.88382
Filimonov J.A.,193,0.21029
Gubanov J.E.,257,2.15936
Muratov F.E.,294,2.26701
Ivanov D.S.,100,8.19596
Golubev Z.F.,138,2.62815
Demidov D.M.,161,6.13798
Sveshnikov B.G.,284,3.14559
Nikolaev S.I.,107,4.00817
KHomiakov K.Y.,242,8.90726
Gurov J.K.,290,5.01941
Petrov B.G.,102,2.97856
Borodin A.N.,170,6.54116
Timofeev P.K.,130,5.18502
Malyshev J.A.,147,0.469811
Nikiforov M.M.,144,6.1118
Sychev B.K.,228,4.90301
Nikitin K.F.,109,2.87909
Cherepanov Y.G.,266,3.20574
Chernov Y.N.,131,6.94884
Naumov Y.A.,140,0.582797
Krasnov K.D.,160,1.22149
Andrianov Z.A.,187,0.569964
Nikitin Y.J.,109,4.44055
Meshkov E.M.,253,6.0234
Serov K.N.,177,6.52943
Sharov A.P.,253,7.11488
Kireev Z.Y.,242,8.84609
Andrianov M.S.,187,8.01514
Emelianov A.L.,144,5.78408
Dubov G.M.,251,5.92918
Trofimov E.S.,141,8.09073
KHromov B.S.,274,8.18973
Fomichev K.Z.,257,9.53531
Lvov A.Y.,196,9.00692
ZHuravlev Y.F.,141,2.51257
Sotnikov T.T.,270,8.69523
KHomiakov B.I.,242,3.94418
Mikhailov Z.T.,103,8.40985
Chebotarev J.A.,293,0.230391
Uspenskii E.I.,249,3.65337
Antonov E.J.,119,4.16107
Pimenov K.Z.,230,9.4181
Izmailov Z.L.,266,5.81654
Diakonov T.I.,215,3.84779
Denisov Z.S.,127,8.07822
Gavrilov B.B.,128,0.939514
Markov A.D.,125,1.46369
Egorov A.E.,106,2.07707
Zlobin Y.A.,296,0.271654
Markin L.G.,202,3.33701
Ilin K.F.,116,2.65494
Gorlov D.G.,282,3.11945
Rodionov T.A.,136,0.0883748
Filatov L.T.,138,8.66229
Gorokhov P.D.,260,1.44688
Panteleev S.Y.,231,8.84258
Barsukov P.I.,292,4.10731
Zakharov D.L.,109,5.7475
Astafev S.K.,252,5.10672
Erofeev T.F.,239,2.68108
Voronkov B.I.,269,3.6718
Vishnevskii E.S.,250,7.95298
Starostin L.P.,218,7.09988
Okulov S.A.,264,0.378997
Nesterov Z.D.,154,1.45353
Seleznev Z.K.,185,4.96815
Nikulin Z.I.,177,3.98955
Ponomarev E.K.,138,5.06172
Belkin E.L.,272,5.44484
ZHarov D.N.,274,6.79079
Cherkasov F.P.,181,7.43133
Karasev T.I.,183,3.81951
Komissarov J.K.,241,5.08179
Makeev Z.I.,214,3.98869
Fomichev S.E.,257,1.77309
Shulgin A.I.,258,3.998
Bondarev J.N.,216,6.86528
Ponomarev K.A.,138,0.363243
Fokin K.T.,179,8.65059
Nefedov A.K.,195,4.83604
Diakonov Y.F.,215,2.61933
Krasnov G.E.,160,2.09346
Korovin K.I.,224,4.0007
Kniazev Z.A.,156,0.342372
Ponomarev J.M.,138,6.28575
Shestakov J.K.,189,4.79678
Bulatov Z.P.,243,7.28219
Moiseev D.A.,148,0.240665
Korshunov K.F.,282,2.93486
Maiorov M.B.,160,1.11867
Koltsov D.S.,241,7.77503
Stoliarov K.T.,210,8.71457
Korotkov L.P.,173,7.5785
Vorobev E.P.,112,7.22356
Tolkachev M.S.,279,7.80822
Sychev F.A.,227,0.295204
Anisimov D.L.,151,5.46584
Safonov J.L.,162,5.85273
Shestakov N.T.,189,8.59982
Muratov P.T.,294,8.34209
Sazonov L.N.,194,6.815
Filimonov Z.A.,193,0.291403
Egorov P.F.,106,2.48559
Subbotin L.Y.,220,9.11289
Akimov A.S.,149,7.96632
Kononov Z.I.,229,3.62688
Fomichev N.I.,257,3.88874
Kuleshov S.E.,198,1.82443
Artamonov G.G.,207,3.48476
Kuzin T.S.,168,7.72077
Komissarov G.B.,241,0.597587
Nikulin I.L.,177,5.84207
Filatov S.Y.,138,9.21137
Litvinov L.E.,165,2.28384
Chernykh J.I.,228,4.10626
Biriukov I.L.,150,5.72073
Kolesnikov T.S.,143,8.22756
Bogdanov B.F.,122,2.87937
Oleinikov I.J.,256,4.42249
Tarasov T.B.,119,1.02494
Ignatev M.F.,173,2.74542
Bulatov E.K.,243,4.98029
Panov I.I.,148,3.6103
Lebedev T.L.,105,5.47362
Anikin K.P.,232,7.18061
Sazonov J.F.,194,2.92309
Efremov T.E.,146,2.27742
Ostrovskii N.E.,245,2.12063
Glukhov D.I.,251,3.53751
Starikov K.A.,260,0.469362
Kurochkin T.A.,237,0.0228671
Shubin J.Y.,221,9.33177
Moskvin Y.I.,293,3.60633
Stoliarov D.P.,210,7.45444
Kukushkin N.Z.,298,9.56913
Demidov T.E.,161,2.32696
Diakonov Y.J.,215,4.34656
Shubin F.G.,221,2.95148
Rubtsov L.Y.,247,9.07806
Snegirev K.F.,295,2.67478
Maslennikov K.G.,205,3.042
Kozhevnikov N.K.,191,5.28953
Belkin B.J.,272,4.42438
Tarasov A.I.,119,3.94087
Eremin J.L.,151,5.3843
Bezrukov I.A.,294,0.188025
Bobrov A.L.,171,5.71938
Uspenskii L.N.,249,6.58458
Kudriavtsev N.M.,139,6.23699
Eliseev K.S.,161,7.93868
Sukhanov L.I.,218,3.8085
Bocharov Y.E.,201,1.79104
Rusakov E.I.,226,4.04892
Simonov A.L.,154,5.30191
Chernyshev Y.K.,134,5.24496
Pastukhov E.F.,247,2.70211
Rusanov J.A.,276,0.0191907
Kalachev F.G.,298,3.23286
Grishin K.F.,145,2.46879
Pankratov F.M.,200,5.92001
Rubtsov S.L.,247,5.47487
Losev M.J.,222,4.52579
Shuvalov K.D.,235,1.31243
Avdeev S.K.,183,4.75598
Zubkov I.K.,204,4.86367
Rodin I.K.,200,5.18671
Abramov G.B.,131,0.903099
Nikonov T.P.,190,7.25453
Efremov N.B.,146,1.08104
Kovalev Y.A.,118,0.164672
Ivanov S.Y.,100,9.02019
Skvortsov F.F.,153,2.39726
Nosov B.D.,182,1.70814
Novikov T.E.,103,2.35028
Frolov B.I.,113,3.89232
Petukhov S.N.,176,6.89567
Lebedev L.A.,105,0.38957
Blokhin P.S.,285,7.97936
Emelianov Y.Z.,144,9.59749
Rusakov K.P.,226,7.3486
Rozhkov S.P.,207,7.07657
Druzhinin M.P.,244,7.19804
Stepanov P.T.,107,8.62521
Tokarev I.F.,198,2.73239
Uvarov G.D.,294,1.46122
Bogdanov T.I.,123,3.63142
Vladimirov G.S.,185,7.68631
Krylov I.M.,125,6.09087
Chistiakov Y.G.,182,3.48063
Safonov Y.Y.,162,9.06898
Skvortsov E.K.,153,5.02927
Moskvin N.G.,293,3.28795
Kononov A.G.,229,3.27878
Savitskii N.E.,273,1.99739
Berezin A.F.,203,2.71522
Belikov K.K.,271,5.1099
Novikov E.G.,103,3.31539
Anokhin D.S.,280,7.74229
Efremov J.Z.,146,9.56702
Smirnov G.E.,100,1.88428
Agapov Y.P.,289,7.14811
Blinov T.I.,172,3.72599
Matveev F.P.,124,7.28019
Artemov S.D.,225,1.56922
Blinov I.D.,172,1.34116
ZHdanov B.P.,172,7.1897
Ryzhov P.Z.,218,9.97082
Shirokov Z.B.,193,0.857044
Kozlov J.J.,107,4.26956
Larionov T.K.,194,5.13465
Kolpakov S.B.,261,0.748249
Prokofev L.G.,155,3.15237
Andrianov E.P.,187,7.27566
Blinov E.S.,172,8.046
Dorokhov Y.N.,284,7.05825
Postnikov S.P.,283,7.34923
Belov T.N.,118,6.57968
Golovin J.Y.,188,8.87776
Kartashov T.D.,275,1.39329
Blinov P.S.,172,7.91893
Starikov G.P.,260,7.31507
Potapov J.S.,140,7.76732
Dubov L.I.,251,3.90732
Eremin A.E.,151,2.13079
Ostrovskii E.F.,245,2.52142
Alekhin P.F.,266,2.92183
Mitrofanov P.G.,157,3.49362
Shapovalov P.F.,200,2.82482
Uvarov N.K.,293,4.77093
Shchukin K.E.,221,2.17237
Fadeev B.I.,164,3.66114
Kochetov F.K.,250,5.28218
Kulikov S.L.,126,5.39069
Pokrovskii D.Z.,201,9.7778
Bolshakov L.Y.,199,9.10876
Zorin B.B.,210,0.795059
Orlov F.P.,108,7.32286
Shilov K.K.,199,5.00988
Zimin B.S.,192,7.75325
Maslennikov Y.Z.,205,9.70458
Laptev K.L.,208,5.32885
Platonov E.Z.,170,9.52102
Belov Z.P.,118,7.26365
Lapshin A.K.,208,4.82174
TSarev Y.K.,235,5.14721
Muravev Y.I.,173,4.05175
Eremeev S.S.,274,8.09468
Lavrentev P.Z.,230,9.83908
Andreev L.P.,108,7.24988
Kasianov T.P.,267,7.52801
Platonov G.S.,170,7.8804
Grekov M.A.,287,0.0828393
Ershov E.D.,165,1.62103
Mitrofanov J.E.,157,2.21466
Koltsov E.E.,241,2.16939
Sudakov B.K.,298,4.8266
Zakharov A.K.,109,4.80401
TSarev B.L.,235,5.70206
Panov J.D.,148,1.55728
Kozyrev G.N.,225,6.78156
Kolesov S.N.,219,6.84215
Vorobev M.Y.,112,9.35929
Frolov D.M.,113,5.90899
Lvov F.S.,196,7.88356
Kozlovskii Y.F.,254,2.89462
Somov Z.I.,291,3.87388
Korolev S.A.,114,0.0369414
Mikheev B.G.,153,2.95581
Galkin T.Y.,152,9.02912
Koshelev F.Y.,227,9.021
Lukin M.A.,197,0.0652334
Paramonov M.F.,288,2.78095
Antonov Z.K.,119,5.01836
Ershov I.Z.,165,9.75453
Noskov J.B.,240,0.74047
Maltsev K.K.,159,4.73333
Larin G.B.,176,0.876163
Shishkin L.Y.,181,9.17654
KHokhlov A.T.,163,8.25889
Zimin P.D.,192,1.5854
Anikin L.T.,232,8.65894
Diakonov B.I.,215,4.03598
Utkin F.K.,210,5.06431
Morozov L.N.,104,6.8623
Kostin J.M.,192,6.11078
Kazantsev I.F.,287,2.69691
Merkulov N.T.,242,8.43395
Bulgakov Y.N.,227,6.93015
Klimov K.J.,137,4.21155
Sotnikov I.G.,270,3.05334
Cherepanov P.F.,266,2.36994
Andreev D.Y.,108,8.85759
Rakov Z.I.,295,3.87227
Astakhov D.E.,275,1.79904
Beliaev N.B.,122,1.05109
Moskvin L.E.,293,1.892
Malyshev T.S.,147,8.06303
Goncharov L.B.,143,0.717713
Maslennikov F.Y.,205,9.065
Kochetkov L.Z.,217,9.45661
Sharov P.A.,253,0.376405
